"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","AccountId","Errors"
"#N/A","Atlas Global - Existing Customer - Upgrade - 05298","Closed Lost","Existing Customer - Upgrade","20897.54","4","2026-06-17","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Solutions - Existing Customer - Replacement - 05299","Closed Lost","Existing Customer - Replacement","17839.98","6","2026-04-08","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Partners - Existing Customer - Downgrade - 05300","Proposal/Price Quote","Existing Customer - Downgrade","618041.57","70","2026-07-02","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Technologies - New Customer - 05301","Closed Won","New Customer","41185.35","100","2025-10-30","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Group - New Customer - 05302","Prospecting","New Customer","65397.41","1","2026-04-03","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Corp - New Customer - 05303","Qualification","New Customer","98959.07","20","2025-07-18","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Dynamics - Existing Customer - Replacement - 05304","Qualification","Existing Customer - Replacement","31364.19","23","2025-11-28","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Labs - New Customer - 05305","Id. Decision Makers","New Customer","19987.48","45","2025-04-02","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Group - Existing Customer - Upgrade - 05306","Qualification","Existing Customer - Upgrade","29541.2","18","2026-04-09","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Analytics - Existing Customer - Upgrade - 05307","Proposal/Price Quote","Existing Customer - Upgrade","18071.3","68","2026-02-01","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Systems - Existing Customer - Downgrade - 05308","Perception Analysis","Existing Customer - Downgrade","102090.67","64","2025-05-06","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Corp - Existing Customer - Upgrade - 05309","Qualification","Existing Customer - Upgrade","37867.44","20","2025-09-04","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Enterprises - Existing Customer - Replacement - 05310","Value Proposition","Existing Customer - Replacement","105075.94","41","2025-07-01","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Global - Existing Customer - Downgrade - 05311","Needs Analysis","Existing Customer - Downgrade","13622.77","22","2025-05-06","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Services - Existing Customer - Downgrade - 05312","Qualification","Existing Customer - Downgrade","1383.18","24","2025-05-01","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Enterprises - Existing Customer - Downgrade - 05313","Closed Lost","Existing Customer - Downgrade","54297.3","3","2025-06-17","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Works - Existing Customer - Downgrade - 05314","Id. Decision Makers","Existing Customer - Downgrade","59291.1","54","2025-05-23","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Solutions - Existing Customer - Upgrade - 05315","Negotiation/Review","Existing Customer - Upgrade","78029.51","81","2025-05-01","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Ventures - Existing Customer - Downgrade - 05316","Closed Lost","Existing Customer - Downgrade","16080.33","8","2025-04-07","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Works - Existing Customer - Upgrade - 05317","Needs Analysis","Existing Customer - Upgrade","1199288.6","33","2026-05-08","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Partners - New Customer - 05318","Qualification","New Customer","274472.41","21","2026-04-07","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Services - Existing Customer - Upgrade - 05319","Qualification","Existing Customer - Upgrade","19095.67","16","2025-05-14","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Ventures - New Customer - 05320","Qualification","New Customer","215796.84","14","2026-01-23","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Partners - New Customer - 05321","Closed Won","New Customer","124546.96","92","2025-10-24","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Innovations - Existing Customer - Upgrade - 05322","Proposal/Price Quote","Existing Customer - Upgrade","46108.86","74","2026-02-05","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Works - Existing Customer - Replacement - 05323","Prospecting","Existing Customer - Replacement","53023.06","10","2026-06-09","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Partners - Existing Customer - Downgrade - 05324","Needs Analysis","Existing Customer - Downgrade","118848.01","24","2025-09-09","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Systems - New Customer - 05325","Closed Won","New Customer","67171.69","94","2025-07-19","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Logic - Existing Customer - Upgrade - 05326","Proposal/Price Quote","Existing Customer - Upgrade","99423.74","65","2026-06-25","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Ventures - New Customer - 05327","Value Proposition","New Customer","93763.57","31","2026-01-06","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Networks - Existing Customer - Downgrade - 05328","Qualification","Existing Customer - Downgrade","115911.52","23","2025-07-04","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Analytics - Existing Customer - Replacement - 05329","Closed Lost","Existing Customer - Replacement","59624.75","3","2025-11-09","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Capital - Existing Customer - Downgrade - 05330","Qualification","Existing Customer - Downgrade","56849.89","30","2026-03-12","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Capital - Existing Customer - Upgrade - 05331","Closed Won","Existing Customer - Upgrade","389774.76","100","2026-01-26","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Global - Existing Customer - Replacement - 05332","Qualification","Existing Customer - Replacement","8349.5","24","2026-07-03","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Labs - New Customer - 05333","Proposal/Price Quote","New Customer","29193.28","73","2025-07-18","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Enterprises - New Customer - 05334","Negotiation/Review","New Customer","2079.8","75","2026-02-02","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Global - Existing Customer - Replacement - 05335","Negotiation/Review","Existing Customer - Replacement","25573.01","87","2026-02-13","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Group - New Customer - 05336","Closed Lost","New Customer","62236.7","1","2026-07-06","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Partners - Existing Customer - Replacement - 05337","Closed Lost","Existing Customer - Replacement","38883.84","5","2026-04-08","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Systems - Existing Customer - Replacement - 05338","Prospecting","Existing Customer - Replacement","57639.06","10","2026-07-28","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Systems - New Customer - 05339","Prospecting","New Customer","25736.63","9","2026-04-07","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Group - Existing Customer - Downgrade - 05340","Value Proposition","Existing Customer - Downgrade","25924.44","49","2025-06-18","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Global - New Customer - 05341","Negotiation/Review","New Customer","19506.96","80","2025-11-16","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Analytics - Existing Customer - Replacement - 05342","Proposal/Price Quote","Existing Customer - Replacement","32258.21","62","2025-09-04","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Industries - New Customer - 05343","Negotiation/Review","New Customer","417270.53","83","2026-02-03","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Services - Existing Customer - Replacement - 05344","Value Proposition","Existing Customer - Replacement","17677.99","30","2026-04-28","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Partners - Existing Customer - Downgrade - 05345","Negotiation/Review","Existing Customer - Downgrade","235327.99","80","2025-11-14","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Labs - Existing Customer - Downgrade - 05346","Proposal/Price Quote","Existing Customer - Downgrade","159070.37","69","2026-04-14","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Enterprises - Existing Customer - Upgrade - 05347","Closed Won","Existing Customer - Upgrade","29634.63","90","2025-09-05","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Services - New Customer - 05348","Value Proposition","New Customer","14076.8","49","2026-02-20","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Systems - Existing Customer - Upgrade - 05349","Closed Lost","Existing Customer - Upgrade","7427.28","0","2025-06-01","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Innovations - Existing Customer - Upgrade - 05350","Qualification","Existing Customer - Upgrade","56917.98","17","2026-06-18","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Solutions - Existing Customer - Upgrade - 05351","Needs Analysis","Existing Customer - Upgrade","5290.27","31","2025-08-08","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Systems - New Customer - 05352","Perception Analysis","New Customer","51206.61","68","2025-06-02","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Group - New Customer - 05353","Negotiation/Review","New Customer","13896.62","79","2025-06-30","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Networks - Existing Customer - Upgrade - 05354","Closed Lost","Existing Customer - Upgrade","84695.09","6","2025-07-17","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Global - Existing Customer - Upgrade - 05355","Id. Decision Makers","Existing Customer - Upgrade","13693.28","43","2026-04-08","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Analytics - Existing Customer - Upgrade - 05356","Closed Won","Existing Customer - Upgrade","18320.12","100","2025-09-26","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Solutions - Existing Customer - Replacement - 05357","Id. Decision Makers","Existing Customer - Replacement","102609.96","50","2025-08-06","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Corp - Existing Customer - Upgrade - 05358","Needs Analysis","Existing Customer - Upgrade","75209.78","21","2025-03-12","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Ventures - Existing Customer - Replacement - 05359","Id. Decision Makers","Existing Customer - Replacement","9738.73","45","2025-08-07","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Logic - Existing Customer - Replacement - 05360","Value Proposition","Existing Customer - Replacement","103328.49","32","2025-08-25","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Group - Existing Customer - Downgrade - 05361","Closed Won","Existing Customer - Downgrade","87062.25","100","2025-05-18","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Global - Existing Customer - Replacement - 05362","Prospecting","Existing Customer - Replacement","9131.85","9","2025-12-08","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Global - Existing Customer - Replacement - 05363","Needs Analysis","Existing Customer - Replacement","28318.67","26","2025-12-27","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Group - New Customer - 05364","Qualification","New Customer","10749.01","28","2025-11-14","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Labs - Existing Customer - Upgrade - 05365","Prospecting","Existing Customer - Upgrade","44114.94","19","2026-04-07","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Partners - Existing Customer - Upgrade - 05366","Value Proposition","Existing Customer - Upgrade","311222.41","36","2025-10-07","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Networks - Existing Customer - Upgrade - 05367","Value Proposition","Existing Customer - Upgrade","44821.13","45","2025-09-12","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Analytics - Existing Customer - Replacement - 05368","Qualification","Existing Customer - Replacement","47486.06","27","2025-05-19","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Works - Existing Customer - Downgrade - 05369","Negotiation/Review","Existing Customer - Downgrade","180701.4","82","2026-06-22","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Systems - Existing Customer - Replacement - 05370","Proposal/Price Quote","Existing Customer - Replacement","87156.62","74","2025-04-14","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Capital - Existing Customer - Downgrade - 05371","Qualification","Existing Customer - Downgrade","40036.07","28","2025-03-17","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Partners - Existing Customer - Downgrade - 05372","Proposal/Price Quote","Existing Customer - Downgrade","305687.31","61","2025-12-04","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Solutions - Existing Customer - Upgrade - 05373","Value Proposition","Existing Customer - Upgrade","12095.49","48","2026-04-07","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Services - Existing Customer - Downgrade - 05374","Proposal/Price Quote","Existing Customer - Downgrade","34233.45","61","2025-07-16","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Labs - Existing Customer - Downgrade - 05375","Perception Analysis","Existing Customer - Downgrade","43425.35","69","2025-07-01","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Technologies - Existing Customer - Upgrade - 05376","Value Proposition","Existing Customer - Upgrade","127178.85","38","2025-11-07","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Partners - New Customer - 05377","Perception Analysis","New Customer","35212.21","66","2025-05-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Innovations - Existing Customer - Replacement - 05378","Proposal/Price Quote","Existing Customer - Replacement","3781.89","63","2026-03-16","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Dynamics - Existing Customer - Replacement - 05379","Closed Lost","Existing Customer - Replacement","61892.18","4","2026-05-06","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Analytics - Existing Customer - Replacement - 05380","Value Proposition","Existing Customer - Replacement","2336.56","31","2026-02-17","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
